MonthlyMinutes,TotalRecurringCharge,PercChangeMinutes,UniqueSubs,Handsets,CurrentEquipmentDays,HandsetRefurbished,HandsetWebCapable,RetentionCalls,RetentionOffersAccepted,CreditRating
1740.0,81.0,-73.0,1,2.0,6.0,1,1,0,0,3
263.0,40.0,166.0,2,2.0,297.0,0,0,0,0,1
528.0,63.0,-256.0,2,1.0,346.0,0,1,0,0,1
478.0,43.0,-178.0,2,3.0,53.0,0,1,1,1,3
744.0,86.0,-131.0,3,1.0,346.0,0,1,0,0,1
0.0,10.0,0.0,2,1.0,300.0,0,1,0,0,1
2892.0,160.0,-18.0,1,2.0,300.0,0,1,0,0,2
76.0,45.0,21.0,1,1.0,238.0,0,1,0,0,1
186.0,45.0,-25.0,1,1.0,407.0,0,1,0,0,1
225.0,50.0,29.0,2,1.0,405.0,0,1,0,0,1
1135.0,60.0,-224.0,1,1.0,407.0,0,1,0,0,6
1324.0,45.0,509.0,1,1.0,238.0,0,1,0,0,6
2216.0,41.0,664.0,1,2.0,31.0,1,0,1,1,1
116.0,65.0,-14.0,1,1.0,346.0,0,1,0,0,1
149.0,70.0,-2.0,5,2.0,245.0,0,1,0,0,1
357.0,50.0,-185.0,1,3.0,139.0,1,1,0,0,2
470.0,45.0,396.0,1,1.0,407.0,1,1,0,0,6
483.0,10.0,-235.0,2,1.0,346.0,0,1,0,0,2
564.0,70.0,-322.0,3,1.0,238.0,0,1,0,0,2
299.0,45.0,-38.0,1,1.0,346.0,0,1,0,0,4
875.0,85.0,43.0,3,1.0,238.0,0,1,0,0,3
86.0,45.0,-40.0,1,1.0,238.0,0,1,0,0,2
1023.0,85.0,478.0,1,1.0,346.0,0,1,0,0,3
258.0,80.0,-3.0,2,2.0,394.0,0,1,0,0,1
402.0,50.0,82.0,2,1.0,300.0,0,1,0,0,3
241.0,50.0,75.0,1,1.0,300.0,0,1,0,0,2
2.0,20.0,0.0,1,1.0,238.0,0,1,0,0,1
595.0,45.0,-49.0,1,1.0,407.0,0,1,0,0,3
92.0,60.0,50.0,1,1.0,407.0,0,1,0,0,3
6.0,20.0,-2.0,1,1.0,346.0,0,1,0,0,1
232.0,15.0,-206.0,4,1.0,300.0,0,1,1,0,1
928.0,62.0,-430.0,1,1.0,407.0,0,1,0,0,1
602.0,77.0,1.0,1,2.0,54.0,1,1,0,0,4
777.0,45.0,201.0,1,1.0,300.0,0,1,0,0,2
137.0,40.0,27.0,1,1.0,238.0,0,1,0,0,1
763.0,48.0,282.0,2,1.0,300.0,0,1,0,0,1
307.0,45.0,-19.0,1,1.0,346.0,0,1,0,0,1
764.0,45.0,37.0,2,1.0,300.0,0,1,0,0,1
630.0,44.0,-75.0,1,2.0,91.0,0,1,0,0,1
595.0,45.0,-153.0,1,2.0,274.0,0,1,0,0,4
296.0,70.0,71.0,1,1.0,238.0,0,1,0,0,4
154.0,24.0,31.0,1,1.0,300.0,0,1,1,0,1
3391.0,95.0,-431.0,1,3.0,48.0,0,1,0,0,1
933.0,51.0,-933.0,2,1.0,300.0,0,1,0,0,4
450.0,60.0,-315.0,1,1.0,238.0,0,1,0,0,2
112.0,70.0,0.0,2,1.0,346.0,0,1,0,0,1
332.0,40.0,-82.0,2,1.0,346.0,0,1,0,0,6
10.0,30.0,22.0,1,1.0,238.0,0,1,0,0,1
429.0,60.0,-106.0,2,4.0,-3.0,0,0,0,0,1
112.0,60.0,50.0,1,1.0,346.0,0,1,0,0,4
861.0,70.0,-251.0,1,1.0,407.0,0,1,0,0,3
1149.0,60.0,71.0,1,2.0,19.0,0,1,0,0,1
556.0,43.0,44.0,1,1.0,346.0,0,1,0,0,1
250.0,34.0,-28.0,1,1.0,407.0,0,1,0,0,1
594.0,45.0,101.0,3,1.0,407.0,0,1,0,0,1
0.0,40.0,0.0,1,2.0,334.0,0,1,0,0,0
908.0,45.0,-596.0,1,2.0,98.0,0,1,0,0,1
158.0,40.0,19.0,2,1.0,238.0,0,1,0,0,1
723.0,45.0,435.0,2,1.0,300.0,0,1,0,0,2
153.0,30.0,10.0,2,2.0,213.0,1,1,1,0,1
7.0,21.0,-7.0,1,2.0,306.0,0,1,0,0,2
102.0,10.0,12.0,2,2.0,346.0,0,1,0,0,1
984.0,55.0,-286.0,1,1.0,238.0,0,1,0,0,6
454.0,10.0,234.0,2,1.0,238.0,0,1,0,0,0
606.0,45.0,340.0,1,1.0,407.0,0,1,0,0,4
1514.0,60.0,-1442.0,1,2.0,400.0,1,1,0,0,6
600.0,80.0,-48.0,2,2.0,218.0,0,1,0,0,1
736.0,10.0,208.0,2,1.0,238.0,0,1,0,0,2
480.0,60.0,-52.0,1,3.0,225.0,0,1,0,0,4
46.0,60.0,-46.0,5,2.0,152.0,0,1,0,0,4
420.0,10.0,-80.0,3,1.0,300.0,0,1,0,0,1
742.0,45.0,-80.0,1,1.0,300.0,0,1,0,0,1
329.0,10.0,14.0,2,1.0,346.0,0,1,0,0,1
731.0,52.0,88.0,3,3.0,117.0,0,1,0,0,1
368.0,60.0,33.0,1,1.0,346.0,0,1,0,0,2
215.0,40.0,-67.0,2,1.0,346.0,0,1,0,0,1
915.0,45.0,301.0,1,1.0,407.0,0,1,0,0,3
650.0,70.0,-64.0,1,1.0,299.0,0,1,0,0,3
459.0,10.0,-459.0,2,1.0,237.0,0,0,0,0,1
502.0,8.0,-132.0,2,2.0,345.0,0,1,0,0,1
500.0,47.0,-13.0,1,1.0,406.0,0,1,0,0,4
0.0,30.0,0.0,2,1.0,345.0,0,1,0,0,4
225.0,30.0,23.0,1,1.0,237.0,0,1,0,0,3
725.0,60.0,-117.0,2,2.0,100.0,0,1,0,0,2
779.0,63.0,227.0,3,2.0,214.0,0,1,0,0,1
2184.0,85.0,190.0,1,2.0,66.0,0,1,0,0,6
2311.0,79.0,-1422.0,1,2.0,10.0,0,1,0,0,3
344.0,60.0,22.0,2,1.0,345.0,0,1,0,0,2
1243.0,82.0,-125.0,2,1.0,406.0,0,1,0,0,1
185.0,45.0,52.0,2,1.0,345.0,0,1,0,0,2
854.0,60.0,636.0,2,1.0,237.0,0,1,0,0,1
115.0,24.0,-115.0,1,2.0,86.0,0,1,1,0,4
90.0,45.0,34.0,1,1.0,345.0,0,1,0,0,1
315.0,45.0,5.0,2,1.0,299.0,0,1,0,0,1
127.0,40.0,-72.0,2,1.0,237.0,0,1,0,0,6
656.0,40.0,5.0,1,1.0,406.0,0,0,0,0,6
232.0,30.0,-9.0,1,1.0,237.0,0,1,0,0,2
742.0,40.0,292.0,2,1.0,406.0,0,1,0,0,3
115.0,70.0,-115.0,2,1.0,299.0,0,1,0,0,4
216.0,45.0,170.0,2,1.0,345.0,0,1,0,0,3
28.0,50.0,-6.0,1,2.0,125.0,1,0,0,0,3
362.0,55.0,-33.0,1,2.0,298.0,0,1,0,0,4
394.0,72.0,-23.0,2,1.0,345.0,0,1,0,0,2
46.0,10.0,-13.0,2,1.0,237.0,0,1,0,0,1
74.0,70.0,7.0,1,2.0,15.0,0,1,0,0,2
401.0,45.0,36.0,2,1.0,237.0,0,1,0,0,1
78.0,10.0,-23.0,5,2.0,247.0,1,1,0,0,0
83.0,40.0,-8.0,2,1.0,406.0,0,1,2,1,4
573.0,45.0,-113.0,1,1.0,406.0,0,1,0,0,2
427.0,45.0,283.0,1,2.0,74.0,0,1,0,0,1
467.0,47.0,84.0,1,1.0,345.0,0,1,0,0,4
189.0,60.0,14.0,1,1.0,406.0,0,1,0,0,3
126.0,10.0,22.0,6,1.0,406.0,1,0,0,0,1
0.0,80.0,0.0,2,1.0,237.0,0,1,0,0,1
1474.0,95.0,-4.0,1,1.0,345.0,0,1,0,0,1
1163.0,45.0,-223.0,1,1.0,237.0,0,1,0,0,6
769.0,60.0,-161.0,1,1.0,299.0,0,1,0,0,4
360.0,40.0,82.0,1,1.0,345.0,0,1,0,0,1
784.0,67.0,-338.0,1,1.0,237.0,0,1,0,0,2
628.0,44.0,164.0,1,1.0,299.0,0,1,0,0,3
3100.0,160.0,-935.0,1,1.0,299.0,0,1,0,0,4
482.0,45.0,175.0,1,2.0,295.0,0,1,0,0,1
394.0,40.0,-80.0,1,1.0,345.0,0,1,0,0,1
161.0,10.0,6.0,2,1.0,345.0,0,1,0,0,1
502.0,70.0,162.0,2,2.0,192.0,1,1,0,0,2
889.0,95.0,-229.0,1,1.0,345.0,0,1,0,0,3
344.0,40.0,-77.0,1,2.0,400.0,0,1,0,0,1
240.0,40.0,26.0,1,1.0,237.0,0,1,0,0,1
1289.0,65.0,-288.0,1,1.0,237.0,0,1,0,0,3
833.0,95.0,374.0,3,2.0,179.0,1,1,0,0,1
961.0,60.0,218.0,1,3.0,11.0,1,1,0,0,2
616.0,73.0,-264.0,2,1.0,406.0,0,1,0,0,1
1332.0,59.0,-1216.0,1,1.0,237.0,0,1,0,0,4
579.0,10.0,137.0,3,2.0,128.0,1,1,0,0,1
141.0,40.0,101.0,1,1.0,345.0,0,1,0,0,1
291.0,40.0,-78.0,1,1.0,299.0,0,1,0,0,1
286.0,48.0,134.0,1,2.0,37.0,1,1,0,0,6
1134.0,95.0,190.0,1,1.0,299.0,0,1,0,0,2
338.0,45.0,20.0,3,5.0,13.0,0,1,0,0,2
610.0,45.0,410.0,1,1.0,299.0,0,1,0,0,3
144.0,40.0,-10.0,1,1.0,406.0,0,1,0,0,1
556.0,45.0,-66.0,1,3.0,194.0,1,1,0,0,4
854.0,44.0,404.0,1,2.0,20.0,1,1,0,0,4
236.0,42.0,-224.0,1,1.0,406.0,0,1,0,0,1
819.0,55.0,-116.0,1,1.0,345.0,0,1,0,0,4
1041.0,44.0,-57.0,1,4.0,15.0,1,1,0,0,4
262.0,70.0,116.0,4,2.0,319.0,1,1,0,0,2
46.0,40.0,12.0,1,2.0,236.0,0,1,0,0,1
184.0,45.0,0.0,1,1.0,406.0,0,1,0,0,4
310.0,40.0,4.0,2,2.0,130.0,0,1,0,0,2
294.0,70.0,39.0,1,1.0,345.0,0,1,0,0,1
550.0,45.0,146.0,1,1.0,299.0,0,1,0,0,1
418.0,45.0,-311.0,1,1.0,299.0,0,1,0,0,1
900.0,35.0,-900.0,1,1.0,345.0,0,1,0,0,3
72.0,14.0,-21.0,2,1.0,406.0,0,1,0,0,1
251.0,45.0,-30.0,1,1.0,237.0,0,1,0,0,1
555.0,45.0,232.0,1,1.0,299.0,0,1,0,0,2
266.0,40.0,-17.0,2,1.0,299.0,0,1,0,0,1
88.0,70.0,-26.0,2,1.0,406.0,0,1,0,0,1
562.0,70.0,180.0,1,2.0,196.0,1,1,0,0,1
69.0,50.0,16.0,1,1.0,237.0,0,1,0,0,4
0.0,45.0,0.0,1,1.0,345.0,0,1,0,0,1
156.0,55.0,-156.0,1,1.0,406.0,0,1,0,0,4
516.0,45.0,-98.0,1,1.0,299.0,0,1,0,0,2
17.0,10.0,-2.0,2,1.0,406.0,0,1,0,0,2
627.0,70.0,288.0,1,1.0,406.0,0,1,0,0,4
208.0,41.0,4.0,1,1.0,237.0,0,1,0,0,1
360.0,50.0,146.0,1,2.0,223.0,0,1,0,0,1
387.0,45.0,-93.0,1,1.0,406.0,0,1,0,0,3
616.0,110.0,-329.0,1,1.0,345.0,0,1,0,0,1
88.0,30.0,28.0,1,1.0,406.0,0,1,0,0,1
2189.0,60.0,220.0,1,1.0,299.0,0,1,0,0,6
184.0,45.0,-35.0,1,3.0,94.0,0,1,0,0,3
357.0,60.0,-32.0,3,2.0,239.0,1,1,0,0,2
396.0,80.0,-6.0,4,1.0,299.0,0,1,0,0,1
278.0,10.0,-13.0,3,1.0,298.0,0,1,0,0,1
1338.0,60.0,-469.0,1,1.0,405.0,0,1,0,0,2
630.0,55.0,-199.0,1,1.0,298.0,0,1,0,0,2
290.0,45.0,-58.0,1,1.0,344.0,0,1,0,0,2
102.0,45.0,11.0,2,2.0,172.0,0,1,0,0,2
68.0,10.0,-30.0,4,1.0,405.0,0,1,0,0,1
114.0,45.0,-1.0,1,1.0,236.0,0,1,0,0,1
527.0,43.0,-166.0,3,1.0,344.0,0,1,0,0,1
269.0,45.0,1.0,1,1.0,405.0,0,1,0,0,3
86.0,40.0,118.0,1,2.0,88.0,1,1,0,0,1
873.0,42.0,-155.0,1,1.0,405.0,0,1,0,0,1
559.0,60.0,-46.0,2,1.0,344.0,0,1,0,0,3
137.0,70.0,36.0,1,1.0,344.0,0,1,0,0,3
712.0,60.0,84.0,2,1.0,298.0,0,1,0,0,1
815.0,45.0,-236.0,1,1.0,236.0,0,1,0,0,2
1196.0,52.0,238.0,1,1.0,344.0,0,1,0,0,1
568.0,60.0,74.0,1,1.0,344.0,0,1,0,0,4
1250.0,41.0,96.0,2,2.0,12.0,0,1,0,0,3
643.0,45.0,462.0,1,1.0,344.0,0,1,0,0,2
1662.0,110.0,75.0,1,4.0,33.0,1,1,0,0,3
1003.0,50.0,-174.0,1,2.0,337.0,0,1,0,0,4
828.0,95.0,-88.0,1,1.0,344.0,0,1,0,0,3
974.0,44.0,38.0,1,1.0,298.0,0,1,0,0,4
898.0,97.0,-244.0,1,1.0,298.0,0,1,0,0,1
885.0,40.0,-31.0,3,1.0,405.0,0,1,0,0,1
1138.0,65.0,-834.0,1,2.0,182.0,0,1,0,0,2
864.0,45.0,-116.0,1,3.0,324.0,1,1,0,0,4
1082.0,50.0,-126.0,1,1.0,236.0,0,1,0,0,2
479.0,10.0,-112.0,3,1.0,236.0,0,1,0,0,1
1792.0,68.0,-72.0,1,1.0,405.0,0,1,0,0,2
617.0,45.0,-44.0,2,1.0,298.0,0,0,0,0,0
998.0,10.0,491.0,2,1.0,344.0,0,1,0,0,1
530.0,10.0,51.0,2,2.0,331.0,0,1,0,0,1
626.0,45.0,256.0,5,1.0,298.0,0,1,0,0,1
953.0,70.0,452.0,1,2.0,36.0,1,1,0,0,3
1201.0,67.0,-1201.0,1,4.0,50.0,0,1,0,0,4
0.0,10.0,0.0,2,1.0,405.0,0,1,0,0,1
2548.0,62.0,-107.0,3,2.0,215.0,0,1,0,0,2
556.0,60.0,50.0,1,1.0,236.0,0,1,0,0,3
1331.0,60.0,659.0,1,2.0,97.0,1,1,0,0,6
424.0,52.0,130.0,1,2.0,236.0,0,1,0,0,1
1204.0,53.0,231.0,1,1.0,344.0,0,1,0,0,4
168.0,40.0,-27.0,2,1.0,236.0,0,1,0,0,2
913.0,45.0,142.0,2,5.0,82.0,1,1,0,0,1
613.0,70.0,-1.0,2,2.0,19.0,0,1,0,0,1
1433.0,55.0,112.0,1,1.0,236.0,0,1,0,0,1
20.0,45.0,16.0,1,1.0,344.0,0,1,0,0,1
450.0,52.0,440.0,1,3.0,96.0,1,1,0,0,2
212.0,60.0,-1.0,1,1.0,405.0,0,1,0,0,1
1128.0,45.0,-830.0,1,2.0,39.0,0,1,0,0,4
1446.0,85.0,-100.0,1,1.0,236.0,0,1,0,0,6
155.0,30.0,3.0,2,2.0,254.0,0,1,0,0,0
1225.0,103.0,321.0,1,4.0,68.0,0,1,0,0,4
1042.0,60.0,-210.0,1,2.0,201.0,0,1,0,0,1
41.0,10.0,9.0,1,1.0,344.0,0,1,0,0,2
282.0,45.0,56.0,2,1.0,298.0,0,1,0,0,2
160.0,10.0,-24.0,2,1.0,405.0,0,1,0,0,1
758.0,70.0,-2.0,1,1.0,405.0,0,1,0,0,1
455.0,45.0,-187.0,1,1.0,344.0,0,1,0,0,1
444.0,45.0,196.0,1,1.0,344.0,0,1,0,0,3
358.0,45.0,61.0,1,1.0,344.0,0,1,0,0,3
658.0,66.0,474.0,1,2.0,13.0,0,1,0,0,1
16.0,45.0,46.0,1,1.0,344.0,0,1,0,0,1
250.0,46.0,-80.0,1,1.0,298.0,0,1,0,0,1
1380.0,47.0,-278.0,1,2.0,94.0,1,1,0,0,3
670.0,85.0,-166.0,2,2.0,10.0,0,1,0,0,2
230.0,40.0,-223.0,1,1.0,405.0,0,1,0,0,3
936.0,95.0,208.0,2,1.0,405.0,0,1,0,0,1
521.0,40.0,250.0,1,1.0,298.0,0,1,0,0,6
70.0,65.0,-7.0,2,1.0,236.0,0,1,0,0,2
1124.0,60.0,-300.0,1,2.0,154.0,0,1,0,0,4
320.0,50.0,99.0,2,2.0,344.0,0,1,0,0,0
229.0,45.0,24.0,1,4.0,73.0,0,1,0,0,4
279.0,35.0,213.0,2,2.0,66.0,0,1,0,0,2
86.0,40.0,-27.0,1,1.0,236.0,1,1,0,0,1
1288.0,60.0,-150.0,1,2.0,257.0,1,1,0,0,4
2901.0,75.0,-246.0,1,2.0,28.0,0,1,0,0,3
930.0,70.0,-278.0,2,1.0,236.0,0,1,0,0,2
1080.0,99.0,556.0,2,3.0,294.0,0,1,0,0,4
435.0,52.0,44.0,2,1.0,236.0,0,1,0,0,1
549.0,60.0,90.0,2,1.0,344.0,0,1,0,0,2
764.0,45.0,334.0,1,2.0,124.0,0,1,0,0,6
568.0,40.0,-124.0,2,1.0,344.0,0,1,0,0,2
663.0,45.0,280.0,1,1.0,236.0,0,1,0,0,2
441.0,70.0,178.0,2,1.0,405.0,0,1,0,0,1
387.0,40.0,36.0,1,1.0,344.0,0,1,0,0,2
1199.0,45.0,183.0,1,1.0,344.0,0,1,0,0,2
33.0,30.0,-11.0,1,1.0,298.0,0,1,1,1,4
389.0,10.0,94.0,3,1.0,298.0,0,1,0,0,6
45.0,40.0,-30.0,2,1.0,405.0,0,1,0,0,1
188.0,55.0,83.0,1,1.0,344.0,0,1,0,0,1
1441.0,40.0,-119.0,1,1.0,405.0,0,1,0,0,6
174.0,10.0,-96.0,2,1.0,344.0,0,1,2,1,0
73.0,10.0,-4.0,2,1.0,405.0,0,1,0,0,1
1774.0,105.0,985.0,1,3.0,133.0,0,1,0,0,3
466.0,70.0,-466.0,1,1.0,236.0,0,1,0,0,3
136.0,45.0,31.0,1,1.0,405.0,0,1,0,0,1
2733.0,122.0,329.0,1,2.0,154.0,1,1,0,0,6
226.0,45.0,119.0,2,2.0,79.0,0,1,0,0,2
172.0,30.0,-169.0,1,1.0,344.0,0,1,0,0,1
390.0,40.0,38.0,1,1.0,236.0,0,1,0,0,4
704.0,45.0,44.0,1,3.0,169.0,0,1,0,0,1
376.0,45.0,-92.0,1,1.0,236.0,0,1,0,0,6
915.0,47.0,126.0,2,1.0,236.0,0,1,0,0,1
309.0,50.0,76.0,1,3.0,275.0,0,1,0,0,1
500.0,45.0,-116.0,2,1.0,298.0,0,1,0,0,1
836.0,60.0,-100.0,1,1.0,236.0,0,1,0,0,3
167.0,30.0,-167.0,2,1.0,344.0,0,1,0,0,2
157.0,35.0,269.0,3,1.0,236.0,0,1,0,0,4
612.0,65.0,-154.0,1,3.0,79.0,0,1,0,0,3
550.0,45.0,18.0,1,1.0,404.0,0,1,0,0,1
293.0,10.0,-31.0,2,1.0,404.0,0,1,0,0,2
67.0,10.0,-21.0,3,1.0,297.0,0,1,0,0,1
381.0,33.0,423.0,2,1.0,343.0,0,1,0,0,4
598.0,45.0,142.0,2,2.0,259.0,0,1,0,0,5
745.0,45.0,127.0,2,1.0,235.0,0,1,0,0,1
594.0,47.0,-204.0,1,1.0,297.0,0,1,0,0,2
18.0,17.0,-18.0,2,1.0,343.0,0,1,0,0,0
154.0,45.0,107.0,1,2.0,267.0,0,1,0,0,1
1228.0,60.0,-86.0,1,6.0,31.0,0,1,0,0,6
1130.0,67.0,-631.0,2,1.0,235.0,0,1,0,0,2
811.0,70.0,-18.0,1,2.0,223.0,0,1,1,1,6
52.0,10.0,-36.0,2,2.0,292.0,0,1,0,0,1
240.0,40.0,-20.0,2,1.0,343.0,0,1,0,0,2
1442.0,75.0,-283.0,2,2.0,131.0,0,1,0,0,1
74.0,45.0,-74.0,1,1.0,403.0,0,1,0,0,1
212.0,46.0,260.0,5,1.0,403.0,0,0,0,0,1
620.0,46.0,166.0,2,3.0,96.0,1,1,0,0,2
1095.0,43.0,219.0,2,1.0,296.0,0,1,0,0,1
1654.0,55.0,268.0,1,2.0,97.0,1,1,0,0,2
390.0,85.0,6.0,2,2.0,284.0,0,1,0,0,1
166.0,45.0,-166.0,1,1.0,403.0,0,1,0,0,6
887.0,95.0,249.0,2,1.0,342.0,0,1,0,0,1
473.0,53.0,111.0,1,1.0,234.0,0,1,0,0,1
135.0,45.0,-129.0,1,1.0,342.0,0,1,0,0,1
504.0,60.0,-58.0,1,2.0,110.0,0,1,0,0,2
41.0,34.0,-16.0,1,1.0,342.0,0,0,0,0,2
58.0,10.0,-14.0,2,1.0,403.0,0,1,0,0,1
402.0,45.0,116.0,1,2.0,33.0,1,1,0,0,1
568.0,45.0,-52.0,1,1.0,403.0,1,1,0,0,1
26.0,38.0,2.0,2,1.0,403.0,0,1,0,0,1
170.0,60.0,-154.0,1,1.0,342.0,0,1,0,0,1
636.0,45.0,6.0,1,5.0,391.0,0,1,0,0,1
472.0,55.0,-86.0,1,2.0,180.0,0,1,0,0,1
472.0,45.0,191.0,1,1.0,342.0,0,1,0,0,2
750.0,80.0,446.0,1,1.0,403.0,0,1,0,0,1
970.0,45.0,243.0,1,1.0,296.0,0,1,0,0,6
946.0,46.0,471.0,3,1.0,234.0,0,1,0,0,2
436.0,69.0,88.0,2,1.0,234.0,0,1,0,0,1
416.0,45.0,-126.0,2,1.0,342.0,0,1,0,0,1
199.0,45.0,-48.0,1,1.0,342.0,0,1,0,0,1
181.0,40.0,-42.0,1,1.0,342.0,0,1,0,0,1
216.0,37.0,-54.0,1,1.0,342.0,0,1,0,0,1
599.0,60.0,-113.0,1,1.0,234.0,0,1,0,0,1
969.0,60.0,140.0,2,1.0,234.0,0,1,0,0,2
417.0,45.0,54.0,1,1.0,234.0,0,1,0,0,1
253.0,60.0,108.0,1,1.0,234.0,0,1,0,0,1
130.0,45.0,-39.0,2,2.0,209.0,0,1,0,0,1
280.0,31.0,54.0,2,1.0,403.0,0,1,0,0,1
420.0,60.0,24.0,1,3.0,23.0,1,1,0,0,1
27.0,10.0,14.0,10,1.0,234.0,0,1,0,0,1
133.0,45.0,8.0,2,1.0,403.0,0,1,0,0,1
398.0,45.0,52.0,1,1.0,403.0,0,1,0,0,1
887.0,55.0,-334.0,1,1.0,234.0,0,1,0,0,3
479.0,45.0,-65.0,2,2.0,131.0,0,1,0,0,1
367.0,70.0,-146.0,4,3.0,161.0,0,1,0,0,1
570.0,48.0,202.0,1,2.0,202.0,0,1,0,0,6
354.0,41.0,-42.0,1,1.0,342.0,0,1,0,0,6
251.0,38.0,159.0,1,2.0,290.0,0,1,0,0,4
1266.0,110.0,146.0,1,1.0,234.0,0,1,0,0,2
85.0,44.0,-44.0,1,4.0,82.0,1,1,0,0,6
1023.0,36.0,43.0,1,1.0,403.0,0,1,0,0,2
1294.0,45.0,-23.0,1,2.0,34.0,0,1,0,0,4
1073.0,82.0,-211.0,3,1.0,342.0,0,1,0,0,2
451.0,40.0,176.0,1,1.0,234.0,0,1,0,0,3
406.0,45.0,68.0,1,1.0,403.0,0,1,0,0,6
527.0,45.0,63.0,1,2.0,48.0,1,1,0,0,3
16.0,20.0,-16.0,1,1.0,234.0,0,1,0,0,1
403.0,45.0,-396.0,1,1.0,342.0,0,1,0,0,4
20.0,45.0,20.0,1,1.0,342.0,0,1,0,0,1
241.0,67.0,-38.0,2,1.0,234.0,0,1,0,0,1
795.0,60.0,-115.0,1,1.0,296.0,0,1,0,0,1
834.0,45.0,45.0,1,1.0,234.0,0,1,0,0,1
816.0,70.0,195.0,1,2.0,131.0,0,1,0,0,3
310.0,45.0,10.0,2,1.0,234.0,0,1,0,0,0
1120.0,40.0,-822.0,2,1.0,342.0,0,1,0,0,1
294.0,45.0,58.0,1,1.0,342.0,0,1,0,0,4
17.0,26.0,-5.0,1,1.0,296.0,0,1,0,0,1
251.0,50.0,7.0,1,1.0,296.0,1,1,0,0,1
218.0,40.0,172.0,1,1.0,403.0,0,1,0,0,1
862.0,70.0,220.0,2,3.0,186.0,0,1,0,0,2
500.0,46.0,93.0,1,3.0,5.0,0,1,0,0,4
455.0,35.0,-365.0,1,1.0,403.0,0,1,1,0,1
198.0,40.0,12.0,2,1.0,296.0,0,1,0,0,1
429.0,36.0,-57.0,1,2.0,256.0,0,1,0,0,4
235.0,45.0,3.0,1,1.0,342.0,0,1,0,0,3
500.0,45.0,10.0,1,1.0,342.0,0,1,0,0,1
467.0,47.0,34.0,1,1.0,296.0,0,1,0,0,1
658.0,45.0,-36.0,1,1.0,234.0,0,1,0,0,3
367.0,63.0,31.0,1,3.0,132.0,1,1,0,0,3
248.0,45.0,37.0,2,1.0,403.0,0,1,0,0,1
114.0,70.0,8.0,2,1.0,403.0,0,1,0,0,1
438.0,45.0,-88.0,2,1.0,234.0,0,1,0,0,4
415.0,40.0,11.0,1,4.0,262.0,0,1,0,0,1
367.0,45.0,-18.0,1,1.0,342.0,0,1,0,0,1
370.0,40.0,92.0,1,1.0,342.0,0,1,0,0,3
247.0,60.0,-105.0,1,1.0,296.0,0,1,0,0,1
38.0,57.0,-28.0,2,1.0,234.0,0,1,0,0,1
640.0,95.0,-249.0,1,1.0,342.0,0,1,0,0,3
1492.0,45.0,87.0,1,1.0,342.0,0,1,0,0,4
574.0,45.0,-388.0,1,1.0,342.0,0,1,0,0,1
3353.0,95.0,-366.0,1,2.0,65.0,1,1,0,0,4
0.0,5.0,0.0,1,1.0,342.0,0,1,0,0,4
362.0,45.0,172.0,1,1.0,342.0,1,1,0,0,3
333.0,45.0,-46.0,1,1.0,342.0,0,1,0,0,2
83.0,10.0,27.0,3,1.0,234.0,0,1,0,0,2
573.0,45.0,240.0,2,1.0,296.0,0,1,0,0,1
350.0,45.0,-102.0,2,1.0,234.0,0,1,0,0,1
167.0,30.0,10.0,1,1.0,296.0,0,1,0,0,1
1819.0,70.0,119.0,1,5.0,29.0,0,1,0,0,4
630.0,45.0,-30.0,1,1.0,342.0,0,1,0,0,1
316.0,40.0,44.0,1,3.0,78.0,0,1,0,0,6
215.0,45.0,-154.0,2,1.0,234.0,0,1,0,0,1
144.0,40.0,126.0,1,1.0,342.0,0,1,0,0,1
204.0,40.0,0.0,1,1.0,403.0,0,1,0,0,1
573.0,11.0,2.0,3,1.0,403.0,0,0,0,0,3
550.0,45.0,-20.0,3,1.0,296.0,0,1,0,0,2
369.0,45.0,-225.0,2,3.0,336.0,0,1,0,0,2
313.0,40.0,-106.0,1,1.0,296.0,0,1,0,0,1
1912.0,73.0,255.0,1,2.0,189.0,0,1,0,0,4
598.0,45.0,-14.0,2,1.0,342.0,0,1,0,0,1
607.0,95.0,34.0,2,1.0,342.0,0,1,0,0,1
345.0,75.0,12.0,2,1.0,403.0,0,1,0,0,1
1034.0,70.0,-138.0,1,1.0,234.0,0,1,0,0,4
1098.0,45.0,-579.0,2,1.0,403.0,0,1,0,0,6
365.0,43.0,64.0,1,2.0,278.0,0,1,0,0,1
956.0,45.0,608.0,1,4.0,71.0,0,1,0,0,3
1048.0,34.0,-84.0,3,3.0,16.0,0,1,0,0,3
1281.0,45.0,-260.0,2,2.0,118.0,0,1,0,0,2
245.0,45.0,109.0,1,1.0,234.0,0,1,0,0,1
284.0,16.0,-284.0,2,1.0,342.0,0,1,0,0,2
452.0,10.0,-16.0,2,1.0,234.0,0,1,0,0,1
172.0,45.0,50.0,1,1.0,296.0,0,1,0,0,2
720.0,45.0,-105.0,1,1.0,234.0,0,1,0,0,1
220.0,45.0,-220.0,1,1.0,342.0,0,1,0,0,6
950.0,45.0,734.0,1,1.0,296.0,0,1,0,0,6
562.0,60.0,-118.0,1,2.0,211.0,1,1,0,0,3
740.0,60.0,156.0,1,1.0,342.0,0,1,0,0,1
1864.0,50.0,692.0,1,1.0,342.0,0,1,0,0,1
523.0,44.0,269.0,1,2.0,342.0,0,1,0,0,1
